,cost,title,content
133,"160,000원",에어팟2 무선 미개봉(16만),"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟2 무선 미개봉(16만) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟2 무선 미개봉입니다.19년 5월 생산품입니다.선물 받은건데 갤럭시 써서 내놓습니다.착불이고 직거래는 신정네거리역에서만 가능합니다.연락주세요010-2육1사-오오팔6"
134,"170,000원",[미개봉]애플코리아 정품 에어팟 2세대 무선 팝니다.,"[미개봉]애플코리아 정품 에어팟 2세대 무선 팝니다. 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟 2세대 무선 팝니다. 애플코리아 정품이구요. a/s 애플서비스센터에서 가능합니다. 직접 시리얼넘버 등록하셔서 이용하시면 됩니다.  옥션에서 신세계몰판매자에게 10월28일 구매하였으며 충동구매한거같아 판매합니다. 병행제품인지에 대한 문의결과 정품입니다.(사진첨부) 직거래시 인천 부평역이며 안전거래 가능하며 수수료 구매자부담. 택배거래시 착불입니다"
135,"2,000원",[팝니다] 에어팟2 무선 미개봉 17에 팝니다,"[팝니다] 에어팟2 무선 미개봉 17에 팝니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.   애플코리아정품 미개봉 새상품입니다. 17에 팝니다."
136,"340,000원",[삽니다] 강남역 직거래 에어팟 2 무선충전 미개봉 2대 34만원에 삽니다,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > [삽니다] 강남역 직거래 에어팟 2 무선충전 미개봉 2대 34만원에 삽니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.  강남역 직거래 에어팟 2 무선충전 미개봉 2대 34만원에 삽니다 "
137,"340,000원",[삽니다] 강남역 직거래 에어팟 2 무선충전 미개봉 2대 34만원에 삽니다,"[삽니다] 강남역 직거래 에어팟 2 무선충전 미개봉 2대 34만원에 삽니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.  강남역 직거래 에어팟 2 무선충전 미개봉 2대 34만원에 삽니다 "
138,"125,000원",에어팟 2세대 무선 미개봉 팝니다,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟 2세대 무선 미개봉 팝니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟 2세대 무선 미개봉 팝니다비닐도 안 뜯은 새 상품입니다새 상품 기분 좋고 빠르게 업어가세요~제조년월 2019년 9월직거래 및 택배거래 가능합니다.연락가능한 번호010-3429-4455"
139,"170,000원",(대구)(미개봉)에어팟2세대 무선충전 팝니다!,"(대구)(미개봉)에어팟2세대 무선충전 팝니다! 해당 상품의 안전거래 결제 기간이 만료되었습니다. 
                                    네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.
                                 가격은 택배비포함 17만원입니다!직거래는 대구지하철2호선 담티역이고 기름값 5천원 빼드립니다!미개봉 새제품이며 당일 배송가능합니다연락주세요!010-8981-5166국내 정발판 입니다!"
140,"170,000원",에어팟2세대 무선 미개봉 정품 판매합니다 인천주안직거래,"중고나라에서 제안하는 안심거래 정보가 부족하여 위험도가 높은 게시글로 추정됩니다. 공지 확인하기 > 에어팟2세대 무선 미개봉 정품 판매합니다 인천주안직거래 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 애플 에어팟 2세대 무선충전 미개봉애플코리아정품 새상품 판매합니다이번 10월달 구매 상품입니다비닐도 안뜯고 미개봉 상태 그대로 판매합니다.개당 가격은 17만원이며 네고는 불가능합니다.안팔리면 알아서 가격내릴게요.010-8415-0630인천 주안역6번 출구 근처 집앞 직거래 또는 택배 거래 가능합니다에어팟2세대는 글로벌워런티라 전세계AS가 가능합니다쿨거래시 -2000 "
141,"160,000원",에어팟 2세대 무선충전 모델 미개봉 신품 판매합니다,"에어팟 2세대 무선충전 모델 미개봉 신품 판매합니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 미개봉 에어팟 2세대 신품 판매합니다미개봉입니다 미개봉16만으로 올리긴 했는데 타협의 여지는 있습니다송파 혹은 판교 혹은 수원영통 직거래 가능하구요택배원하시면 가능합니다연락주세요 타협해드립니드앙"
142,"165,000원",(미개봉)에어팟2세대 무선충전버전팝니다.,"(미개봉)에어팟2세대 무선충전버전팝니다. 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
143,"170,000원",에어팟2 무선 미개봉팝니다,"에어팟2 무선 미개봉팝니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.    경북 상주 직거래 그외 택배 01041798344  금토일 서울 화곡역 직거래 가능  "
144,"170,000원",(미개봉)에어팟2세대 무선충전 팔아요,"(미개봉)에어팟2세대 무선충전 팔아요 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟 무선충전 미개봉 새상품 입니다인천 구월동 직거래 010-2246-4551 문자주세요"
145,"2,000원",애플 에어팟 2세대 무선충전 ( MRXJ2KH/A ) - 미개봉 새제품,"애플 에어팟 2세대 무선충전 ( MRXJ2KH/A ) - 미개봉 새제품 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
146,"175,000원",에어팟 2세대 미개봉 무선충전 팝니다.(택배비 포함),"에어팟 2세대 미개봉 무선충전 팝니다.(택배비 포함) 해당 상품의 안전거래 결제 기간이 만료되었습니다. 
                                    네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.
                                "
147,"160,000원",에어팟2 무선 미개봉상품,"에어팟2 무선 미개봉상품 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
148,"170,000원",에어팟2세대 무선충전 미개봉 팔아요,"에어팟2세대 무선충전 미개봉 팔아요 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
149,"160,000원",(개인)에어팟2세대 무선 미개봉 판매합니다,"(개인)에어팟2세대 무선 미개봉 판매합니다 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 선물받은거 미개봉 에어팟 2세대 무선 판매합니다010 24육이 42칠공직거래 안산연락주세요"
150,"180,000원",에어팟 2세대 무선 미개봉 판매 합니다.,"에어팟 2세대 무선 미개봉 판매 합니다. 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟 2세대 무선 미개봉 (수량 1개, 1개 팔림), 제조일자 MAY-2019직거래: 봉천역, 서울대입구(평일 저녁에 퇴근 후 가능), 서울시청역(회사 근처라 퇴근 전 가능)되도록이면 직거래 선호 합니다. (원하신다면 택배 거래도 해드리지만, 택비 포함 가격은 18.5)절충, 에눌 사양 하겠습니다.미개봉이니 빠른 거래 부탁드립니다.댓글 쪽지 확인 잘 안 하니 번호 확인 후 전화 주시면 감사합니다."
151,"390,000원","에어팟2  무선미개봉2로 갤럭시s10플러스,노트10 추금교환","에어팟2  무선미개봉2로 갤럭시s10플러스,노트10 추금교환 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 둘다미개봉정품건대직거래 s10플러스,노트10 자급제나skt통신사  추금교환"
152,"170,000원",에어팟 무선 미개봉 팝니다,"에어팟 무선 미개봉 팝니다 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 청주, 오창 직거래합니다 그 외 택배거래 해요010-2978-0418"
153,"11,111원","미개봉 에어팟 2 유선, 무선 팝니다","미개봉 에어팟 2 유선, 무선 팝니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
154,"175,000원",에어팟2 무선 미개봉 정말싸게 팝니다(175000원),"에어팟2 무선 미개봉 정말싸게 팝니다(175000원) 해당 상품의 안전거래 결제 기간이 만료되었습니다. 
                                    네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.
                                "
155,"195,000원",에어팟 2세대 무선 미개봉 19만5천 팝니다 (송파),"에어팟 2세대 무선 미개봉 19만5천 팝니다 (송파) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
156,"180,000원","에어팟2 무선충전, 미개봉 서울 직거래 팝니다!","에어팟2 무선충전, 미개봉 서울 직거래 팝니다! 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.    아직 개봉하지 않은 상품이고요, 구매는 1달가량 됐습니다! 선물받은거라 이미 쓰고있는 에어팟이 있어 판매합니다. 연락주세요!   서울 구로디지털단지역/낙성대역 거래합니다.  "
157,"170,000원",에어팟2세대 무선 미개봉,"에어팟2세대 무선 미개봉 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟 20세대 무선충전 비닐도 뜯지않은 미개봉 택포 172019.9월 제작"
158,"2,000,000원","(미개봉만)에어팟 2세대 유선, 무선 소량, 대량 다 삽니다","(미개봉만)에어팟 2세대 유선, 무선 소량, 대량 다 삽니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
159,"180,000원",무선충전 에어팟2(미개봉),"무선충전 에어팟2(미개봉) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
160,"180,000원","에어팟 2세대 무선 미개봉 팝니다 (봉천, 서울대입구, 서울시청역)","에어팟 2세대 무선 미개봉 팝니다 (봉천, 서울대입구, 서울시청역) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
161,"200,000원",에어팟2 무선 미개봉,"에어팟2 무선 미개봉 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
162,"175,000원","에어팟 2세대 무선충전 미개봉 싸게 판매합니다. (대구직거래,택배거래가능)","에어팟 2세대 무선충전 미개봉 싸게 판매합니다. (대구직거래,택배거래가능) 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
163,"200,000원",[미개봉] [부산] 에어팟 2세대 무선 팝니다,"[미개봉] [부산] 에어팟 2세대 무선 팝니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 미개봉 상품입니다인증 원하시면 해드립니다부산 직거래 원합니다공1공삼5육36칠ㅣ8"
164,"180,000원",에어팟 2세대 무선충전 미개봉 새제품 ,"에어팟 2세대 무선충전 미개봉 새제품 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다.            택배 온 그대로 다시 포장해서 보내드립니다 2세대 무선충전 미개봉 완전 새거에여 제조년월 2019년 7월 문의주세여!   "
165,"170,000원",에어팟2세대 무선충전 미개봉 새상품 판매합니다,"에어팟2세대 무선충전 미개봉 새상품 판매합니다 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟2 미개봉 새제품 무선충전모델 판매합니다쿠팡에서 구매하였고 미개봉 새제품 입니다직거래시 구미 사곡역이며 택배거래 가능합니다17만원에 판매합니다문자 주시면 연락드리겠습니다"
166,"10,000원",에어팟2 무선 미개봉 삽니다 지역은 청주 세종 가능합니다 연락주세요 ,"에어팟2 무선 미개봉 삽니다 지역은 청주 세종 가능합니다 연락주세요 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다. 에어팟2 무선 미개봉 삽니다 지역은 청주 세종 가능합니다 연락주세요 "
167,"190,000원",[국내정품]에어팟2 무선 충전 미개봉 새상품 6개 판매합니다.,"[국내정품]에어팟2 무선 충전 미개봉 새상품 6개 판매합니다. 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
168,"2,000원","[미개봉] 애플워4 44mm 스테인레스 골드 , 에어팟2 무선 팝니다.","[미개봉] 애플워4 44mm 스테인레스 골드 , 에어팟2 무선 팝니다. 카페 멤버들에게 네이버페이로 송금해보세요. 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
169,"2,222원",[애플정품] 국내판 에어팟2세대 유선/무선 새제품 미개봉 판매합니다,"[애플정품] 국내판 에어팟2세대 유선/무선 새제품 미개봉 판매합니다 
    불확실한 판매자(본인 미인증, 해외IP, 사기의심 전화번호)의 물건은 구매하지 말아주세요.
    판매자와의 연락은 메신저보다는 전화, 메일 등을 이용하시고 개인정보 유출에 주의하세요.
    계좌이체 시 선입금을 유도할 경우 안전한 거래인지 다시 한 번 확인해주세요.
 네이버에 등록된 판매 물품과 내용은 개별 판매자가 등록한 것으로서, 네이버카페는 등록을 위한 시스템만 제공하며 내용에 대하여 일체의 책임을 지지 않습니다."
